index,cik,filing_date,issuer_name,issuer_state,issuer_industry_group,offering_amount_total,total_amount_sold,number_of_investors,date_of_first_sale,accession_number,fund_vertical,related_person_name,days_since_filing,days_to_first_sale,time_decay_weight,decayed_amount_sold,decayed_amount_percentile,sale_velocity,sale_acceleration,fund_momentum,gp_degree_norm,gp_pagerank_norm,velocity_norm,acceleration_norm,momentum_norm,investor_intent_score,actively_deploying,sector_intent_score,recent_burst_ratio,recent_burst_flag,intent_bucket,why_investor
30,0002099694,2025-12-05,"Altimeter Growth Olympic Fund V, L.P.",MA,Pooled Investment Fund,110000000.0,110000000,3,2025-11-21,0002099694-25-000001,Generalist / Other,bradgerstner,60,60.0,0.8175744761936437,89933192.3813008,0.9671361502347418,1833333.3333333333,30555.555555555555,32.736224007308536,0.4526808302869428,0.6963691610497454,0.06653877925546361,0.10980724389921644,0.8477661883481529,0.5754072686157023,1,0.971830985915493,0.9228161193182582,1,🟡 Warm,"Deployed $89933192 recently, Hot in this sector"
31,0002099392,2025-12-11,"Altimeter Vesuvius Fund I, L.P.",MA,Pooled Investment Fund,49500000.0,49500000,7,2025-11-26,0002099392-25-000001,Generalist / Other,bradgerstner,54,54.0,0.8581489350995123,42478372.28742586,0.9342723004694836,916666.6666666666,16975.30864197531,31.293004797987514,0.4526808302869428,0.6963691610497454,0.033262031133061004,0.06100182320245208,0.8053392032878662,0.5488016730391468,0,0.9154929577464789,0.9433483565332678,1,🟡 Warm,"Deployed $42478372 recently, Hot in this sector"
32,0001801214,2025-12-03,"Acadian GP-Equity Fund, LLC",MA,Pooled Investment Fund,4372296.0,4372296,8,2020-01-14,0001801214-25-000002,Generalist / Other,brendanacadianassetmanagementllc,62,62.0,0.8021838885585817,3507385.4072091323,0.8309859154929577,70520.90322580645,1137.4339229968782,26.23404586415039,0.0,0.3157022826068712,0.0025453262841232966,0.004082818450821476,0.656618639065686,0.3704097277223804,0,0.5023474178403756,0.999999999999715,1,❄️ Cold,Deployed $3507385 recently
33,0002078188,2025-09-04,"Atlas Venture Opportunity Fund Ill, L.P.",MA,Pooled Investment Fund,400000000.0,400000000,84,2025-08-26,0001012975-25-000510,Generalist / Other,bruceatlasventureassociatesopportunityiiilp,152,152.0,0.043107254941086116,17242901.976434447,0.9014084507042254,2631578.947368421,17313.019390581718,31.446005721359683,0.0,0.3501069354575873,0.09551661733334532,0.062215506227837496,0.809837042457548,0.4361060925933601,0,0.6525821596244131,0.999999999999942,1,❄️ Cold,Deployed $17242902 recently
34,0001959592,2025-01-07,"424 CAPITAL FUND II, LP",MA,Pooled Investment Fund,250000000.0,137875000,66,2022-11-15,0001941040-25-000004,Generalist / Other,capitalfundiillc,392,392.0,2.7679178924036493e-07,38.162667941515316,0.1596244131455399,351721.9387755102,897.2498438150769,16.41245402899454,0.0,0.06936180088668906,0.012753460136937414,0.0032196320077671537,0.36788874455823156,0.0988740814343794,0,0.08450704225352113,0.9999999737963821,1,❄️ Cold,
35,0002090638,2025-10-31,"Polaris Growth Fund III, L.P.",MA,Pooled Investment Fund,438698980.0,438698980,87,2025-10-31,0002090638-25-000001,Generalist / Other,danielpolarisgrowthfundgpiiillc,95,95.0,0.43782349911420193,192072722.48143128,0.9812206572769953,4617884.0,48609.3052631579,34.41883177068552,0.0,0.4021822672552747,0.1676232787122654,0.17468977919041928,0.897230589859759,0.5031105050563055,0,0.8075117370892019,0.9999999999999947,1,🟡 Warm,"Deployed $192072722 recently, Hot in this sector"
36,0002049628,2025-02-07,"Essential Holdings US, LLC",MA,Pooled Investment Fund,100000000.0,10000000,1,2025-01-30,0002049628-25-000001,Generalist / Other,davidcrabbe,361,361.0,1.3040949220893727e-06,13.040949220893728,0.12206572769953052,27700.831024930747,76.73360394717659,12.797314807687556,0.0,0.16422101681880483,0.0009908760035287855,0.0002708166784056194,0.26161281866793895,0.0851396924309441,0,0.06572769953051644,0.9999999233184712,1,❄️ Cold,
37,0002049628,2025-05-12,"Essential Holdings US, LLC",MA,Pooled Investment Fund,100000000.0,21950000,20,2025-01-30,0002049628-25-000002,Generalist / Other,davidcrabbe,267,267.0,0.00014336118090126093,3146.7779207826775,0.3755868544600939,82209.73782771536,307.90163980417736,19.371163368978106,0.0,0.16422101681880483,0.002969653271278366,0.0011016007807449794,0.4548672965027209,0.18604777477827822,0,0.22535211267605634,0.9958728804550903,1,❄️ Cold,
38,0002060914,2025-03-17,DoD Accelerator Fund L.P.,MA,Pooled Investment Fund,18950000.0,18950000,16,2025-03-11,0002060914-25-000001,Generalist / Other,dodacceleratorfundgpllc,323,323.0,8.718976341062604e-06,165.22460166313633,0.23943661971830985,58668.7306501548,181.6369369973833,16.08696803991013,0.0,0.1005925663206038,0.002115069817028888,0.0006478239106443994,0.35832028184166775,0.1249813058888409,0,0.14553990610328638,0.9999999939476326,1,❄️ Cold,
39,0001620069,2025-02-26,"kWantix Trading Fund I, LP",MA,Pooled Investment Fund,17840000.0,17840000,10,2014-10-16,0001620069-25-000004,FinTech,elikent,342,342.0,3.372003863690787e-06,60.15654892824364,0.18309859154929578,52163.742690058476,152.5255634212236,14.959093579835326,0.0,0.07899088556086928,0.0018789263487881019,0.000543201892835257,0.3251636327627069,0.10099020980927173,0,0.09389671361502347,0.9999999833767063,1,❄️ Cold,
