index,cik,filing_date,issuer_name,issuer_state,issuer_industry_group,offering_amount_total,total_amount_sold,number_of_investors,date_of_first_sale,accession_number,fund_vertical,related_person_name,days_since_filing,days_to_first_sale,time_decay_weight,decayed_amount_sold,decayed_amount_percentile,sale_velocity,sale_acceleration,fund_momentum,gp_degree_norm,gp_pagerank_norm,velocity_norm,acceleration_norm,momentum_norm,investor_intent_score,actively_deploying,sector_intent_score,recent_burst_ratio,recent_burst_flag,intent_bucket,why_investor
0,0001998393,2025-06-05,"Layout Ventures I, L.P.",CA,Pooled Investment Fund,10000000.0,3132501,27,2024-06-06,0001998393-25-000001,Generalist / Other,aaronszekel,243,243.0,0.00047581761883833595,1490.4991668287062,0.4095127610208817,12890.95061728395,53.04917949499568,16.7711472478213,0.0,0.15307269297643045,0.0008276639315413381,0.00015020164607560586,0.4425261587192185,0.19383242626098218,0,0.25406032482598606,0.9999999993290838,1,❄️ Cold,
1,0002039550,2025-02-26,T1V Sirius 1-1 A Series of Type One Ventures Growth GP LLC,CA,Pooled Investment Fund,50000000.0,50000000,3,2024-09-26,0002039550-25-000001,Generalist / Other,abdohajj,342,342.0,3.372003863690787e-06,168.60019318453934,0.2865429234338747,146198.8304093567,427.4819602612769,17.020253058282034,0.6616418958920284,0.7788422781642097,0.009472235705440396,0.0012169006731027252,0.4495234758173098,0.3378208903107522,0,0.58584686774942,0.9999999940688088,1,❄️ Cold,Highly central in VC syndicates
2,0002071043,2025-06-03,T1V Metis LLC,CA,Pooled Investment Fund,25000000.0,25000000,1,2025-05-31,0002071044-25-000002,Generalist / Other,abdohajj,245,245.0,0.0004305570813246149,10763.927033115371,0.521461716937355,102040.8163265306,416.4931278633902,20.817083906233034,0.6616418958920284,0.7788422781642097,0.006608735642824177,0.0011855952494616618,0.5561754618219301,0.4231409161702201,0,0.7848027842227379,0.984578113488387,1,❄️ Cold,Highly central in VC syndicates
3,0002071045,2025-06-03,T1V OAI LLC,CA,Pooled Investment Fund,10000000.0,10000000,1,2025-05-27,0002071044-25-000005,AI / Data,abdohajj,245,245.0,0.0004305570813246149,4305.570813246149,0.47215777262180975,40816.32653061225,166.59725114535613,18.984502447264575,0.6616418958920284,0.7788422781642097,0.002638531501953583,0.0004736819174940651,0.504698727687275,0.40141591423058726,0,0.7412993039443155,0.9889356142915,1,❄️ Cold,Highly central in VC syndicates
4,0002071041,2025-06-03,Type One OAI 1 LLC,CA,Pooled Investment Fund,13500000.0,13500000,2,2025-05-28,0002071044-25-000004,AI / Data,abdohajj,245,245.0,0.0004305570813246149,5812.5205978823005,0.4837587006960557,55102.04081632653,224.90628904623074,19.5847116295972,0.6616418958920284,0.7788422781642097,0.0035649124681567217,0.0006397950282865043,0.5215584467207235,0.4070008652649025,0,0.7529002320185615,0.9919907249720084,1,❄️ Cold,Highly central in VC syndicates
5,0002071042,2025-06-03,Type One Artemis LLC,CA,Pooled Investment Fund,25000000.0,25000000,2,2025-05-29,0002071044-25-000003,Generalist / Other,abdohajj,245,245.0,0.0004305570813246149,10763.927033115371,0.521461716937355,102040.8163265306,416.4931278633902,20.817083906233034,0.6616418958920284,0.7788422781642097,0.006608735642824177,0.0011855952494616618,0.5561754618219301,0.4231409161702201,0,0.7848027842227379,0.9947005311367579,1,❄️ Cold,Highly central in VC syndicates
6,0002071044,2025-06-03,AG T1V LLC,CA,Pooled Investment Fund,1000000.0,1000000,1,2025-05-30,0002071044-25-000001,Generalist / Other,abdohajj,245,245.0,0.0004305570813246149,430.5570813246149,0.3375870069605568,4081.6326530612246,16.65972511453561,14.379332824616261,0.6616418958920284,0.7788422781642097,0.00025640901743122593,4.653391831350698e-05,0.375340716806004,0.3449374283237435,0,0.6090487238979119,0.9947712930091519,1,❄️ Cold,Highly central in VC syndicates
7,0002089088,2025-10-07,Type One Pluto LLC,CA,Pooled Investment Fund,900000.0,900000,1,2025-10-06,0002089088-25-000001,Generalist / Other,abdohajj,119,119.0,0.19000156601531298,171001.4094137817,0.6751740139211136,7563.0252100840335,63.554833698185156,20.98045362760483,0.6616418958920284,0.7788422781642097,0.00048216572348073035,0.00018013057242092105,0.5607644745894402,0.4715643141350471,0,0.8747099767981439,0.8420482944305879,1,❄️ Cold,"Highly central in VC syndicates, Hot in this sector"
8,0002089086,2025-10-08,Type One Vulcan LLC,CA,Pooled Investment Fund,250000.0,250000,1,2025-10-06,0002089086-25-000001,Generalist / Other,abdohajj,118,118.0,0.19781611144141825,49454.02786035456,0.5986078886310905,2118.64406779661,17.95461074403907,18.46733036884887,0.6616418958920284,0.7788422781642097,0.0001291157490728043,5.022284009614573e-05,0.49017149919645653,0.439924718579669,0,0.8178654292343387,0.8729804135635598,1,❄️ Cold,"Highly central in VC syndicates, Hot in this sector"
9,0002089085,2025-10-08,Type One X2 LLC,CA,Pooled Investment Fund,31000000.0,31000000,4,2025-10-03,0002089085-25-000001,Generalist / Other,abdohajj,118,118.0,0.19781611144141825,6132299.454683966,0.8874709976798144,262711.86440677964,2226.3717322608445,28.107893490515345,0.6616418958920284,0.7788422781642097,0.01702771769612582,0.006341649541495006,0.7609723971831295,0.5632377228285652,1,0.962877030162413,0.9949761394502562,1,🟡 Warm,"Deployed $6132299 recently, Highly central in VC syndicates, Hot in this sector"
10,0002089087,2025-10-08,Type One Mars 1-1 LLC,CA,Pooled Investment Fund,2550000.0,2550000,1,2025-10-06,0002089087-25-000001,Generalist / Other,abdohajj,118,118.0,0.19781611144141825,504431.08417561656,0.7331786542923434,21610.169491525423,183.1370295891985,23.11210579997684,0.6616418958920284,0.7788422781642097,0.0013930762199092903,0.0005208010974365484,0.6206420268847254,0.49631839863572813,0,0.9060324825986079,0.9953439859986628,1,❄️ Cold,"Highly central in VC syndicates, Hot in this sector"
11,0002088280,2025-10-08,Type One AGI LLC,CA,Pooled Investment Fund,10000000.0,10000000,1,2025-10-02,0002088280-25-000001,Generalist / Other,abdohajj,118,118.0,0.19781611144141825,1978161.1144141825,0.8225058004640371,84745.7627118644,718.1844297615627,25.84508926753849,0.6616418958920284,0.7788422781642097,0.005487209049357907,0.002045065452734809,0.6974108180702857,0.5334998201611628,0,0.9524361948955916,0.9963826581393251,1,🟡 Warm,"Deployed $1978161 recently, Highly central in VC syndicates, Hot in this sector"
12,0002020131,2025-12-02,"Interlagos Fund I, LP",CA,Pooled Investment Fund,300000000.0,183442857,65,2024-10-10,0002020131-25-000002,Generalist / Other,achalupadhyaya,63,63.0,0.7941296281990528,145677407.825182,0.9860788863109049,2911791.380952381,46218.910808767956,33.68118424417946,0.0,0.39501877295549664,0.1888116966421779,0.13166934796930463,0.9175246775619724,0.504486391282255,0,0.9222737819025522,0.999999999999993,1,🟡 Warm,"Deployed $145677408 recently, Hot in this sector"
13,0002090871,2025-10-21,"Enhance Investors SPV, L.P.",CA,Pooled Investment Fund,97500000.0,97500000,3,2025-10-06,0002090871-25-000001,Generalist / Other,alecthegoresgroupllc,105,105.0,0.320821300824607,31280076.830399185,0.9477958236658933,928571.4285714285,8843.537414965986,30.99989451566376,0.14972584627239743,0.4653580057489354,0.060206491544577204,0.02519289483303562,0.84220794999316,0.48117487052384594,0,0.888631090487239,0.9999999999999681,1,❄️ Cold,"Deployed $31280077 recently, Hot in this sector"
14,0002090874,2025-10-21,"Gores Partners SPV 1, L.P.",CA,Pooled Investment Fund,12500000.0,12500000,6,2025-10-06,0002090874-25-000001,Generalist / Other,alecthegoresgroupllc,105,105.0,0.320821300824607,4010266.2603075877,0.8654292343387471,119047.61904761905,1133.7868480725624,26.89164704827473,0.14972584627239743,0.4653580057489354,0.007711570126399343,0.003229050183813097,0.7268083525546948,0.43119285498213383,0,0.8051044083526682,0.9999999999999717,1,❄️ Cold,"Deployed $4010266 recently, Hot in this sector"
15,0002077777,2025-07-22,JE Investment Partners LLC,CA,Pooled Investment Fund,1750000.0,1680000,17,2024-06-24,0002077777-25-000001,Generalist / Other,alexandrecohen,196,196.0,0.004966801650056961,8344.226772095695,0.5092807424593968,8571.42857142857,43.731778425655975,18.085514880305762,0.0,0.18933307530312288,0.0005475573210950694,0.00012365786260999664,0.47944640193213606,0.23374784607790566,0,0.3503480278422274,0.9999999998801566,1,❄️ Cold,
16,0002045021,2025-04-16,"Neo 4.0, L.P.",CA,Pooled Investment Fund,323500000.0,323500000,203,2024-11-25,0002045021-25-000001,Generalist / Other,alineogpllc,293,293.0,3.907455479521346e-05,12640.618476251553,0.5301624129930395,1104095.5631399318,3768.244242798402,23.35920765954682,0.0,0.19807866871627122,0.071588646760725,0.010734197393273227,0.6275830535261402,0.2703537778604625,0,0.43387470997679817,0.99999999992089,1,❄️ Cold,
17,0002078317,2025-07-31,"Neo SPV 4.1, LP",CA,Pooled Investment Fund,8600000.0,8600000,14,2025-07-22,0001231919-25-000137,Generalist / Other,alineogpspvllc,187,187.0,0.007767570078015005,66801.10267092905,0.6136890951276102,45989.30481283423,245.93211129857875,21.845639011132988,0.33835810410797157,0.5867302899559478,0.0029739819052998686,0.0006996942285999093,0.5850673058481053,0.38005145252802097,0,0.6937354988399071,0.9999999999850303,1,❄️ Cold,
18,0002083272,2025-08-27,"Neo SPV 4.2, LP",CA,Pooled Investment Fund,16000000.0,16000000,23,2025-08-05,0001231919-25-000164,Generalist / Other,alineogpspvllc,160,160.0,0.02931223075135632,468995.6920217011,0.7273781902552204,100000.0,625.0,24.571274326922985,0.33835810410797157,0.5867302899559478,0.006476395504795158,0.0017795979358221255,0.6616296893712507,0.4248482242139466,0,0.7911832946635731,0.9999999999981336,1,❄️ Cold,
19,0002092216,2025-11-04,"Neo SPV 4.3, LP",CA,Pooled Investment Fund,6000000.0,6000000,1,2025-10-23,0001231919-25-000408,Generalist / Other,alineogpspvllc,91,91.0,0.4875026035157896,2925015.6210947377,0.8433874709976799,65934.06593406593,724.5501750996257,25.98522089985971,0.33835810410797157,0.5867302899559478,0.0042673332007722884,0.0020632004417294094,0.7013470789909407,0.4655793340994874,0,0.8665893271461717,0.8451817867246132,1,❄️ Cold,"Deployed $2925016 recently, Hot in this sector"
